Post_ID,Date,Post_Type,Caption_Length,Hashtags,Posting_Hour,Video_Duration_Sec,Likes,Comments,Shares,Saves,Followers,Reach,Impressions,Profile_Visits,Website_Clicks,New_Followers
1720,2026-09-16,Story,112.0,8.0,12,14,521.0,42.0,32.0,61.0,22058,6427,10574,320,88,111
1721,2026-09-17,Reel,223.0,2.0,12,56,1707.0,118.0,259.0,207.0,22069,32732,37662,1354,291,331
1722,2026-09-18,Story,156.0,1.0,15,7,507.0,37.0,31.0,49.0,22079,7897,11876,144,17,18
1723,2026-09-19,Image,75.0,10.0,6,0,649.0,19.0,128.0,61.0,22090,13622,16253,808,152,185
1724,2026-09-20,Carousel,134.0,0.0,18,0,1434.0,52.0,256.0,206.0,22100,25692,33460,540,60,167
1725,2026-09-21,Reel,285.0,17.0,15,52,2778.0,148.0,182.0,98.0,22111,29959,42860,865,72,101
1726,2026-09-22,Story,186.0,9.0,11,15,311.0,26.0,47.0,23.0,22121,7127,10292,251,64,76
1727,2026-09-23,Reel,215.0,5.0,15,30,2441.0,157.0,153.0,200.0,22132,30303,40088,1317,146,283
1728,2026-09-24,Carousel,282.0,18.0,16,0,909.0,46.0,129.0,60.0,22142,12038,18832,624,163,53
1729,2026-09-25,Reel,22.0,11.0,7,50,1403.0,47.0,340.0,88.0,22153,21640,30905,1167,69,256
1730,2026-09-26,Reel,99.0,13.0,18,18,1836.0,68.0,384.0,67.0,22163,41276,59344,2343,660,506
1731,2026-09-27,Carousel,89.0,16.0,19,0,1355.0,73.0,174.0,216.0,22174,27948,45439,1039,227,317
1732,2026-09-28,Image,135.0,18.0,7,0,346.0,28.0,38.0,21.0,22184,7971,12313,332,58,111
1733,2026-09-29,Carousel,249.0,15.0,18,0,2168.0,160.0,366.0,102.0,22195,23328,32324,1261,144,125
1734,2026-09-30,Carousel,244.0,5.0,14,0,1920.0,93.0,398.0,245.0,22205,21129,27295,397,40,63
1735,2026-10-01,Reel,191.0,6.0,14,18,1213.0,120.0,274.0,188.0,22216,30413,35334,646,87,154
1736,2026-10-02,Reel,113.0,4.0,19,9,2958.0,192.0,470.0,350.0,22226,38271,44078,1039,116,329
1737,2026-10-03,Reel,249.0,0.0,22,86,998.0,88.0,101.0,142.0,22237,24341,37783,903,58,221
1738,2026-10-04,Image,247.0,13.0,18,0,1306.0,102.0,207.0,56.0,22247,20066,32585,875,46,278
1739,2026-10-05,Carousel,139.0,11.0,14,0,968.0,82.0,145.0,74.0,22258,21962,34463,814,163,202
1740,2026-10-06,Carousel,264.0,2.0,23,0,1184.0,67.0,193.0,53.0,22268,17289,26996,710,90,193
1741,2026-10-07,Reel,246.0,2.0,23,62,1468.0,139.0,275.0,164.0,22279,22338,28034,474,119,62
1742,2026-10-08,Reel,11.0,13.0,7,74,2154.0,205.0,502.0,278.0,22289,24506,34243,476,119,161
1743,2026-10-09,Reel,117.0,16.0,19,39,2884.0,89.0,280.0,88.0,22300,36860,59124,554,158,55
1744,2026-10-10,Story,39.0,12.0,7,12,583.0,49.0,95.0,69.0,22310,6965,8807,214,33,39
1745,2026-10-11,Image,124.0,6.0,15,0,1032.0,56.0,95.0,137.0,22321,12934,18495,298,32,30
1746,2026-10-12,Reel,89.0,1.0,6,24,837.0,64.0,205.0,126.0,22331,21164,24733,657,109,82
1747,2026-10-13,Carousel,140.0,20.0,23,0,902.0,41.0,220.0,70.0,22342,16803,21559,824,235,213
1748,2026-10-14,Reel,73.0,1.0,23,16,1266.0,125.0,199.0,114.0,22352,22633,26522,681,108,236
1749,2026-10-15,Carousel,23.0,11.0,19,0,2297.0,158.0,137.0,75.0,22363,24804,41448,1445,333,176
1750,2026-10-16,Reel,266.0,7.0,10,39,1062.0,74.0,242.0,73.0,22373,26557,36447,1439,396,165
1751,2026-10-17,Image,224.0,12.0,7,0,705.0,36.0,138.0,61.0,22384,12501,18430,537,56,159
1752,2026-10-18,Reel,190.0,19.0,9,10,1157.0,84.0,251.0,35.0,22394,29715,47257,1040,284,309
1753,2026-10-19,Reel,97.0,1.0,6,31,1277.0,83.0,262.0,76.0,22405,21755,25814,439,78,93
1754,2026-10-20,Reel,101.0,11.0,9,18,1243.0,129.0,228.0,56.0,22415,20265,26603,751,133,241
1755,2026-10-21,Carousel,100.0,8.0,10,0,510.0,55.0,65.0,65.0,22426,12922,21756,594,41,77
1756,2026-10-22,Reel,62.0,20.0,9,85,1696.0,148.0,341.0,182.0,22436,21204,29719,505,38,123
1757,2026-10-23,Reel,64.0,19.0,21,20,3355.0,105.0,414.0,156.0,22447,37510,63254,793,106,258
1758,2026-10-24,Image,251.0,18.0,10,0,323.0,12.0,57.0,43.0,22457,8890,12065,270,64,48
1759,2026-10-25,Image,183.0,19.0,19,0,1194.0,47.0,81.0,107.0,22468,16244,27525,418,36,50
1760,2026-10-26,Reel,27.0,17.0,19,11,3409.0,305.0,223.0,399.0,22478,38124,60178,570,110,85
1761,2026-10-27,Reel,145.0,11.0,6,79,1428.0,123.0,204.0,97.0,22489,23731,33643,272,28,43
1762,2026-10-28,Reel,43.0,9.0,15,6,2682.0,292.0,347.0,207.0,22499,31407,45416,1582,320,405
1763,2026-10-29,Image,94.0,18.0,19,0,1195.0,77.0,186.0,53.0,22510,19689,32550,310,76,76
1764,2026-10-30,Image,124.0,16.0,8,0,478.0,27.0,67.0,71.0,22520,10665,16087,359,27,55
1765,2026-10-31,Reel,139.0,13.0,16,46,1317.0,58.0,138.0,162.0,22531,22252,32091,1315,167,203
1766,2026-11-01,Reel,127.0,9.0,16,6,864.0,34.0,69.0,124.0,22541,23767,39557,625,109,85
1767,2026-11-02,Reel,101.0,13.0,23,44,1858.0,99.0,295.0,68.0,22552,22891,33134,273,51,51
1768,2026-11-03,Image,238.0,17.0,11,0,695.0,37.0,113.0,54.0,22562,9493,14647,398,40,62
1769,2026-11-04,Reel,63.0,8.0,6,12,1308.0,51.0,187.0,160.0,22573,22305,30549,1233,150,420
1770,2026-11-05,Reel,169.0,10.0,21,24,2040.0,104.0,385.0,181.0,22583,39862,50440,1254,69,241
1771,2026-11-06,Carousel,37.0,0.0,14,0,1071.0,45.0,249.0,103.0,22594,17146,27149,445,54,116
1772,2026-11-07,Image,173.0,13.0,7,0,447.0,16.0,43.0,70.0,22604,8289,9729,169,49,46
1773,2026-11-08,Carousel,26.0,15.0,8,0,826.0,70.0,160.0,97.0,22615,15389,25567,266,23,68
1774,2026-11-09,Carousel,106.0,12.0,10,0,898.0,85.0,157.0,129.0,22625,15973,18739,911,205,89
1775,2026-11-10,Story,222.0,5.0,19,4,726.0,40.0,47.0,56.0,22636,10341,16284,542,80,175
1776,2026-11-11,Carousel,280.0,13.0,16,0,566.0,39.0,88.0,40.0,22646,16095,24420,373,90,111
1777,2026-11-12,Reel,116.0,16.0,15,85,2346.0,235.0,215.0,147.0,22657,26958,33451,1462,292,362
1778,2026-11-13,Reel,55.0,13.0,15,36,2600.0,217.0,500.0,78.0,22667,30615,45844,902,71,194
1779,2026-11-14,Image,241.0,3.0,16,0,1021.0,39.0,178.0,101.0,22678,12228,17336,624,152,109
1780,2026-11-15,Carousel,165.0,5.0,13,0,946.0,48.0,156.0,113.0,22688,23871,31343,588,122,178
1781,2026-11-16,Carousel,263.0,8.0,20,0,1019.0,105.0,245.0,141.0,22699,26138,31709,1218,326,133
1782,2026-11-17,Reel,270.0,1.0,23,36,1398.0,142.0,272.0,163.0,22709,23414,31201,727,213,253
1783,2026-11-18,Image,31.0,14.0,17,0,702.0,35.0,104.0,44.0,22720,8955,12029,463,34,95
1784,2026-11-19,Reel,103.0,16.0,18,14,1847.0,112.0,442.0,180.0,22730,37008,53401,486,75,66
1785,2026-11-20,Image,136.0,15.0,22,0,749.0,61.0,153.0,107.0,22741,11162,14688,634,130,125
1786,2026-11-21,Reel,109.0,0.0,6,58,2380.0,252.0,537.0,228.0,22751,27230,43764,804,185,172
1787,2026-11-22,Reel,206.0,11.0,9,69,1298.0,64.0,209.0,169.0,22762,27394,35308,506,146,52
1788,2026-11-23,Reel,61.0,16.0,6,6,883.0,52.0,69.0,90.0,22772,23510,32369,942,178,220
1789,2026-11-24,Carousel,232.0,18.0,12,0,1020.0,94.0,118.0,139.0,22783,21781,32724,299,56,39
1790,2026-11-25,Image,123.0,6.0,12,0,879.0,62.0,87.0,115.0,22793,13432,22303,477,65,42
1791,2026-11-26,Reel,114.0,12.0,13,39,2324.0,153.0,568.0,360.0,22804,30992,48985,1387,194,174
1792,2026-11-27,Reel,101.0,6.0,12,40,2779.0,224.0,,437.0,22814,31492,46188,1128,249,288
1793,2026-11-28,Carousel,218.0,16.0,19,0,1234.0,55.0,96.0,133.0,22825,24883,33030,1089,292,374
1794,2026-11-29,Image,57.0,6.0,8,0,900.0,93.0,141.0,63.0,22835,11135,13629,548,77,171
1795,2026-11-30,Reel,151.0,17.0,11,73,1176.0,45.0,156.0,99.0,22846,26278,40060,1009,250,228
1796,2026-12-01,Image,254.0,5.0,18,0,1434.0,100.0,235.0,178.0,22856,16494,19569,539,32,83
1797,2026-12-02,Image,285.0,2.0,11,0,485.0,39.0,74.0,19.0,22867,10773,15876,324,25,81
1798,2026-12-03,Reel,39.0,15.0,9,24,1390.0,121.0,320.0,173.0,22877,22104,31878,722,87,214
1799,2026-12-04,Reel,130.0,20.0,20,88,3746.0,410.0,573.0,387.0,22888,40353,46669,1818,453,273
1800,2026-12-05,Image,149.0,11.0,7,0,719.0,49.0,107.0,62.0,22898,8740,12136,107,8,16
1801,2026-12-06,Image,294.0,5.0,12,0,1066.0,42.0,76.0,147.0,22909,15385,23280,668,52,173
1802,2026-12-07,Story,112.0,19.0,10,6,496.0,28.0,71.0,23.0,22919,6527,8101,85,19,29
1803,2026-12-08,Carousel,158.0,6.0,16,0,907.0,82.0,113.0,98.0,22930,16557,20722,674,193,125
1804,2026-12-09,Reel,87.0,19.0,13,28,1879.0,89.0,144.0,109.0,22940,28652,36729,599,85,185
1805,2026-12-10,Reel,12.0,10.0,7,53,,132.0,206.0,97.0,22951,22540,29753,867,127,87
1806,2026-12-11,Carousel,144.0,1.0,22,0,788.0,24.0,162.0,118.0,22961,14608,17402,354,65,100
1807,2026-12-12,Reel,24.0,20.0,14,47,1977.0,127.0,239.0,156.0,22972,33805,49047,1738,481,186
1808,2026-12-13,Image,55.0,6.0,9,0,430.0,39.0,78.0,67.0,22982,12088,19189,722,107,66
1809,2026-12-14,Carousel,267.0,0.0,23,0,696.0,41.0,167.0,98.0,22993,15165,17943,155,25,50
1810,2026-12-15,Reel,289.0,18.0,12,8,1871.0,96.0,212.0,152.0,23004,32461,45051,619,136,204
1811,2026-12-16,Reel,151.0,1.0,21,31,2836.0,137.0,542.0,218.0,23014,40406,68651,996,137,302
1812,2026-12-17,Carousel,54.0,16.0,14,0,1145.0,113.0,88.0,180.0,23025,22530,29453,606,54,86
1813,2026-12-18,Story,112.0,9.0,11,13,388.0,21.0,38.0,53.0,23035,4236,4878,206,18,21
1814,2026-12-19,Reel,158.0,0.0,23,73,939.0,89.0,105.0,113.0,23046,26565,41564,1360,220,393
1815,2026-12-20,Reel,217.0,6.0,6,40,2261.0,69.0,231.0,272.0,23056,26648,37979,1096,324,220
1816,2026-12-21,Story,30.0,9.0,11,12,526.0,23.0,78.0,63.0,23067,5880,7916,75,17,6
1817,2026-12-22,Carousel,137.0,1.0,15,0,1445.0,49.0,322.0,213.0,23077,19315,23621,689,82,66
1818,2026-12-23,Carousel,148.0,3.0,11,0,1263.0,41.0,305.0,201.0,23088,16225,24724,751,100,132
1819,2026-12-24,Reel,66.0,10.0,12,44,2295.0,232.0,222.0,147.0,23098,31272,49644,555,159,44
1820,2026-12-25,Carousel,35.0,15.0,17,0,593.0,31.0,44.0,43.0,23109,14739,22756,606,128,125
1821,2026-12-26,Story,33.0,1.0,17,7,172.0,17.0,24.0,10.0,23119,4040,5167,75,9,11
1822,2026-12-27,Reel,276.0,14.0,10,65,1678.0,150.0,196.0,130.0,23130,24303,39563,948,176,262
1823,2026-12-28,Carousel,155.0,15.0,11,0,571.0,24.0,64.0,41.0,23140,13311,21361,217,15,50
1824,2026-12-29,Carousel,46.0,5.0,10,0,657.0,49.0,134.0,63.0,23151,14451,19544,246,16,44
1825,2026-12-30,Reel,152.0,20.0,18,30,2063.0,91.0,502.0,305.0,23161,39968,63465,1228,365,223
1826,2026-12-31,Carousel,168.0,2.0,23,0,520.0,24.0,92.0,45.0,23172,14707,20933,553,142,72
1827,2027-01-01,Story,228.0,6.0,6,10,423.0,27.0,84.0,66.0,23182,7034,11722,419,111,77
1828,2027-01-02,Reel,164.0,19.0,13,17,2070.0,133.0,166.0,132.0,23193,32459,42963,870,109,109
1829,2027-01-03,Carousel,34.0,20.0,19,0,1772.0,113.0,212.0,147.0,23203,26860,45625,759,112,79
1830,2027-01-04,Carousel,106.0,5.0,6,0,444.0,19.0,71.0,21.0,23214,12702,16530,132,8,30
1831,2027-01-05,Story,138.0,7.0,17,12,277.0,26.0,48.0,10.0,23224,4757,7429,184,54,34
1832,2027-01-06,Reel,225.0,19.0,19,46,3216.0,180.0,743.0,370.0,23235,39544,53810,2183,118,207
1833,2027-01-07,Reel,181.0,3.0,9,58,983.0,75.0,231.0,48.0,23245,21751,29601,543,28,188
1834,2027-01-08,Image,283.0,5.0,8,0,862.0,41.0,149.0,122.0,23256,9259,11366,353,78,89
1835,2027-01-09,Image,104.0,2.0,12,0,976.0,68.0,61.0,53.0,23266,15473,24830,928,149,86
1836,2027-01-10,Reel,218.0,10.0,15,25,2657.0,181.0,336.0,83.0,23277,33183,55080,540,69,74
1837,2027-01-11,Carousel,51.0,7.0,14,0,928.0,43.0,212.0,111.0,23287,21160,26726,676,146,203
1838,2027-01-12,Carousel,255.0,12.0,20,0,1974.0,136.0,334.0,114.0,23298,22429,32490,247,20,60
1839,2027-01-13,Reel,51.0,17.0,22,78,1258.0,114.0,296.0,76.0,23308,24256,40581,1410,284,198
1840,2027-01-14,Reel,83.0,1.0,20,9,3227.0,170.0,418.0,383.0,23319,39847,65355,771,73,73
1841,2027-01-15,Story,223.0,4.0,17,8,254.0,22.0,41.0,8.0,23329,5484,8743,231,13,77
1842,2027-01-16,Reel,125.0,17.0,9,86,2145.0,231.0,389.0,113.0,23340,27793,46897,547,58,97
1843,2027-01-17,Image,213.0,8.0,16,0,712.0,46.0,126.0,98.0,23350,13300,16816,321,76,50
1844,2027-01-18,Reel,259.0,1.0,21,50,3459.0,187.0,554.0,281.0,23361,39913,56359,1520,238,474
1845,2027-01-19,Reel,144.0,0.0,15,23,2210.0,97.0,288.0,230.0,23371,33013,41638,853,89,74
1846,2027-01-20,Reel,35.0,14.0,15,77,2040.0,196.0,156.0,239.0,23382,28715,35756,1427,370,332
1847,2027-01-21,Story,29.0,7.0,12,14,661.0,23.0,119.0,94.0,23392,9789,13784,463,41,158
1848,2027-01-22,Reel,192.0,17.0,6,27,1961.0,155.0,406.0,274.0,23403,23970,39710,1315,361,246
1849,2027-01-23,Reel,45.0,2.0,21,29,3046.0,314.0,450.0,243.0,23413,46327,60075,2059,312,390
1850,2027-01-24,Image,101.0,14.0,9,0,867.0,80.0,52.0,120.0,23424,11128,13057,254,17,51
1851,2027-01-25,Image,160.0,8.0,22,0,376.0,18.0,61.0,31.0,23434,9929,14251,488,95,166
1852,2027-01-26,Reel,229.0,3.0,11,82,1569.0,103.0,379.0,144.0,23445,24255,35902,982,66,196
1853,2027-01-27,Image,292.0,0.0,16,0,734.0,79.0,93.0,44.0,23455,11281,16548,146,39,45
1854,2027-01-28,Reel,293.0,14.0,23,78,1325.0,39.0,249.0,49.0,23466,23593,29322,1034,219,188
1855,2027-01-29,Image,253.0,3.0,23,0,672.0,25.0,144.0,70.0,23476,11028,16070,650,105,88
1856,2027-01-30,Reel,247.0,10.0,8,49,859.0,62.0,71.0,108.0,23487,23265,36885,1022,184,344
1857,2027-01-31,Image,63.0,6.0,8,0,694.0,32.0,72.0,105.0,23497,8746,11700,440,28,42
1858,2027-02-01,Reel,193.0,4.0,16,41,1082.0,69.0,132.0,97.0,23508,25795,30913,391,91,62
1859,2027-02-02,Reel,92.0,8.0,12,32,2206.0,97.0,461.0,177.0,23518,27004,45129,1238,286,141
1860,2027-02-03,Reel,294.0,20.0,8,38,1583.0,107.0,152.0,126.0,23529,24616,39910,515,100,66
1861,2027-02-04,Story,235.0,11.0,12,6,617.0,63.0,71.0,63.0,23539,9477,11387,276,51,55
1862,2027-02-05,Image,236.0,17.0,21,0,1140.0,90.0,252.0,137.0,23550,20418,25339,740,202,112
1863,2027-02-06,Carousel,222.0,9.0,12,0,1754.0,114.0,250.0,227.0,23560,23271,26893,860,123,191
1864,2027-02-07,Story,201.0,1.0,14,9,414.0,32.0,98.0,38.0,23571,7782,9182,448,35,68
1865,2027-02-08,Carousel,225.0,9.0,13,0,1154.0,82.0,172.0,54.0,23581,21026,33617,982,172,266
1866,2027-02-09,Reel,32.0,7.0,19,50,2217.0,162.0,459.0,148.0,23592,39284,53270,447,119,40
1867,2027-02-10,Image,81.0,1.0,14,0,939.0,71.0,200.0,145.0,23602,15008,22653,194,53,17
1868,2027-02-11,Image,49.0,16.0,12,0,471.0,38.0,95.0,35.0,23613,11357,13193,394,118,81
1869,2027-02-12,Image,247.0,5.0,11,0,499.0,40.0,50.0,67.0,23623,11123,17383,569,28,64
1870,2027-02-13,Reel,142.0,11.0,10,76,1051.0,92.0,225.0,124.0,23634,24198,34745,412,109,87
1871,2027-02-14,Carousel,28.0,16.0,16,0,1460.0,96.0,240.0,91.0,23644,16677,28189,713,98,59
1872,2027-02-15,Reel,225.0,18.0,15,27,1971.0,181.0,470.0,,23655,31828,53406,1173,297,371
1873,2027-02-16,Reel,227.0,6.0,13,85,1497.0,86.0,166.0,132.0,23665,30242,46109,1208,161,204
1874,2027-02-17,Reel,66.0,16.0,7,24,1736.0,94.0,424.0,250.0,23676,27374,45902,387,94,35
1875,2027-02-18,Reel,66.0,10.0,10,37,2239.0,236.0,322.0,304.0,23686,26141,40779,925,142,127
1876,2027-02-19,Reel,104.0,3.0,23,42,1598.0,97.0,232.0,223.0,23697,24628,39950,917,245,111
1877,2027-02-20,Reel,31.0,3.0,13,17,2535.0,272.0,509.0,292.0,23707,33838,45422,1405,198,246
1878,2027-02-21,Image,242.0,4.0,21,0,1484.0,137.0,224.0,138.0,23718,19625,26473,452,104,38
1879,2027-02-22,Carousel,196.0,0.0,11,0,1206.0,107.0,,100.0,23728,16268,22887,886,52,133
1880,2027-02-23,Image,127.0,17.0,13,0,1436.0,154.0,138.0,221.0,23739,17028,27416,377,101,40
1881,2027-02-24,Reel,98.0,1.0,9,39,1746.0,163.0,367.0,94.0,23749,23718,29052,1185,256,125
1882,2027-02-25,Reel,171.0,2.0,20,71,2029.0,164.0,289.0,309.0,23760,38445,63336,1840,131,605
1883,2027-02-26,Reel,181.0,11.0,23,85,1970.0,189.0,289.0,140.0,23770,23539,39741,320,63,70
1884,2027-02-27,Image,275.0,18.0,15,0,763.0,81.0,166.0,120.0,23781,15075,20208,831,213,205
1885,2027-02-28,Image,278.0,1.0,7,0,904.0,57.0,166.0,100.0,23791,12320,17007,616,101,204
1886,2027-03-01,Carousel,239.0,,12,0,1587.0,49.0,314.0,77.0,23802,19043,22679,1133,323,395
1887,2027-03-02,Reel,290.0,15.0,13,8,1961.0,125.0,232.0,115.0,23812,30347,41181,1738,358,534
1888,2027-03-03,Story,144.0,20.0,14,7,616.0,66.0,89.0,45.0,23823,8002,10993,413,74,90
1889,2027-03-04,Image,52.0,8.0,10,0,751.0,42.0,160.0,108.0,23833,11580,19240,614,35,84
1890,2027-03-05,Image,113.0,20.0,22,0,458.0,43.0,88.0,47.0,23844,11137,13640,658,171,130
1891,2027-03-06,Carousel,123.0,1.0,18,0,1087.0,68.0,219.0,142.0,23854,29726,36902,1135,182,106
1892,2027-03-07,Image,205.0,4.0,19,0,1180.0,77.0,259.0,130.0,23865,19317,22486,247,53,76
1893,2027-03-08,Image,173.0,9.0,7,0,505.0,30.0,114.0,22.0,23875,9014,11913,429,25,118
1894,2027-03-09,Reel,93.0,3.0,8,29,1375.0,57.0,276.0,150.0,23886,24439,29712,1419,295,293
1895,2027-03-10,Reel,240.0,6.0,15,54,2257.0,193.0,279.0,177.0,23896,31203,48526,1554,241,256
1896,2027-03-11,Image,243.0,10.0,7,0,785.0,76.0,129.0,54.0,23907,11755,16485,472,36,81
1897,2027-03-12,Carousel,259.0,8.0,11,0,1073.0,91.0,223.0,122.0,23917,15104,20884,829,162,162
1898,2027-03-13,Reel,188.0,8.0,11,24,1775.0,66.0,349.0,96.0,23928,25356,37849,425,52,35
1899,2027-03-14,Carousel,90.0,11.0,9,0,786.0,62.0,131.0,99.0,23938,16185,22674,604,134,65
1900,2027-03-15,Image,83.0,18.0,10,0,1140.0,43.0,239.0,156.0,23949,13497,17520,239,28,67
1901,2027-03-16,Story,177.0,11.0,13,15,598.0,46.0,56.0,77.0,23959,8562,10852,163,10,45
1902,2027-03-17,Reel,118.0,2.0,19,68,3918.0,327.0,972.0,624.0,23970,41842,70910,1619,241,358
1903,2027-03-18,Image,40.0,18.0,6,0,838.0,87.0,159.0,131.0,23980,9998,12421,300,40,90
1904,2027-03-19,Reel,154.0,3.0,18,35,2613.0,150.0,601.0,334.0,23991,38348,60724,899,151,257
1905,2027-03-20,Story,117.0,6.0,11,4,708.0,43.0,166.0,21.0,24002,9595,15810,251,59,81
1906,2027-03-21,Image,207.0,9.0,21,0,867.0,78.0,109.0,135.0,24012,19209,29907,951,228,120
1907,2027-03-22,Reel,271.0,3.0,17,89,1339.0,95.0,265.0,52.0,24023,21863,36358,240,25,81
1908,2027-03-23,Reel,179.0,13.0,11,88,968.0,85.0,176.0,126.0,24033,25856,33175,588,56,164
1909,2027-03-24,Reel,218.0,20.0,14,72,2426.0,213.0,269.0,81.0,24044,31224,43092,799,127,65
1910,2027-03-25,Image,195.0,9.0,18,0,868.0,86.0,215.0,69.0,24054,18405,29324,306,45,99
1911,2027-03-26,Reel,96.0,14.0,8,52,1718.0,159.0,252.0,270.0,24065,20258,32864,1160,76,117
1912,2027-03-27,Image,145.0,11.0,8,0,991.0,103.0,246.0,114.0,24075,11440,13679,679,86,104
1913,2027-03-28,Carousel,271.0,17.0,23,0,1506.0,160.0,124.0,222.0,24086,17706,20871,736,187,71
1914,2027-03-29,Image,101.0,19.0,11,0,1225.0,77.0,125.0,77.0,24096,13119,21333,618,168,79
1915,2027-03-30,Reel,277.0,13.0,23,30,1382.0,146.0,233.0,74.0,24107,24899,39486,490,133,150
1916,2027-03-31,Carousel,216.0,14.0,23,0,808.0,53.0,103.0,103.0,24117,18962,28535,351,70,44
1917,2027-04-01,Image,272.0,18.0,21,0,1044.0,68.0,163.0,128.0,24128,14554,24327,635,69,177
1918,2027-04-02,Reel,23.0,6.0,8,89,1994.0,75.0,214.0,107.0,24138,22798,32393,1112,188,141
1919,2027-04-03,Reel,255.0,0.0,14,5,3035.0,163.0,534.0,94.0,24149,35585,45014,725,198,231
1920,2027-04-04,Reel,76.0,0.0,10,63,2072.0,106.0,415.0,321.0,24159,27316,34271,1428,365,440
1921,2027-04-05,Reel,30.0,1.0,9,37,1668.0,125.0,181.0,53.0,24170,24020,37265,959,260,273
1922,2027-04-06,Reel,53.0,19.0,19,48,3507.0,309.0,827.0,223.0,24180,44234,55055,663,164,131
1923,2027-04-07,Reel,191.0,14.0,17,61,1592.0,59.0,306.0,166.0,24191,23367,28781,666,196,207
1924,2027-04-08,Reel,201.0,14.0,17,11,1130.0,73.0,214.0,48.0,24201,25296,30236,426,106,137
1925,2027-04-09,Reel,72.0,8.0,15,72,3144.0,160.0,206.0,495.0,24212,33538,49547,938,93,240
1926,2027-04-10,Story,145.0,4.0,13,10,813.0,59.0,155.0,109.0,24222,10490,14547,572,93,177
1927,2027-04-11,Image,106.0,8.0,23,0,928.0,39.0,129.0,69.0,24233,11967,16094,690,77,204
1928,2027-04-12,Image,240.0,7.0,16,0,1239.0,57.0,250.0,52.0,24243,13604,16713,609,121,178
1929,2027-04-13,Image,51.0,0.0,6,0,742.0,31.0,63.0,91.0,24254,10035,16511,279,44,69
1930,2027-04-14,Image,274.0,4.0,20,0,1783.0,195.0,382.0,75.0,24264,20324,28716,1090,323,252
1931,2027-04-15,Carousel,149.0,3.0,11,0,1190.0,60.0,148.0,66.0,24275,17465,22899,1016,103,270
1932,2027-04-16,Carousel,79.0,9.0,17,0,1374.0,119.0,100.0,197.0,24285,18559,23821,831,136,162
1933,2027-04-17,Reel,246.0,13.0,9,55,2021.0,138.0,365.0,69.0,24296,24681,38165,1174,295,363
1934,2027-04-18,Reel,253.0,5.0,11,72,2209.0,83.0,174.0,129.0,24306,25235,40014,873,175,74
1935,2027-04-19,Reel,129.0,3.0,16,64,2053.0,198.0,300.0,154.0,24317,24688,32354,1440,96,118
1936,2027-04-20,Reel,214.0,7.0,18,53,3023.0,299.0,696.0,477.0,24327,40769,51226,532,65,67
1937,2027-04-21,Image,287.0,16.0,19,0,1181.0,72.0,274.0,69.0,24338,16549,25756,635,76,70
1938,2027-04-22,Image,235.0,8.0,18,0,1593.0,57.0,200.0,111.0,24348,21291,34532,932,113,219
1939,2027-04-23,Carousel,11.0,1.0,16,0,985.0,102.0,179.0,42.0,24359,16185,19830,173,44,50
1940,2027-04-24,Carousel,74.0,3.0,19,0,2653.0,112.0,568.0,381.0,24369,29808,44927,311,33,39
1941,2027-04-25,Reel,272.0,1.0,7,81,1306.0,72.0,161.0,98.0,24380,27668,42533,1432,371,441
1942,2027-04-26,Reel,48.0,0.0,19,60,2579.0,206.0,478.0,114.0,24390,40585,47543,1326,330,174
1943,2027-04-27,Carousel,274.0,17.0,18,0,1814.0,161.0,326.0,101.0,24401,26554,30921,1189,143,103
1944,2027-04-28,Reel,242.0,14.0,19,43,2511.0,203.0,395.0,250.0,24411,41078,60349,916,178,258
1945,2027-04-29,Image,148.0,16.0,17,0,916.0,85.0,137.0,124.0,24422,10547,15354,268,61,87
1946,2027-04-30,Story,173.0,1.0,10,5,222.0,17.0,39.0,32.0,24432,4625,7831,132,10,41
1947,2027-05-01,Reel,83.0,2.0,20,12,3186.0,317.0,651.0,232.0,24443,42429,52946,1356,397,463
1948,2027-05-02,Reel,22.0,16.0,14,88,1575.0,105.0,325.0,54.0,24453,34074,48628,781,84,189
1949,2027-05-03,Image,124.0,20.0,14,0,753.0,69.0,45.0,47.0,24464,16558,19315,700,130,223
1950,2027-05-04,Carousel,188.0,7.0,9,0,1221.0,92.0,255.0,109.0,24474,17356,23674,1024,182,133
1951,2027-05-05,Carousel,87.0,8.0,12,0,1309.0,130.0,259.0,135.0,24485,19875,31999,928,201,183
1952,2027-05-06,Carousel,92.0,7.0,20,0,2208.0,212.0,156.0,238.0,24495,28367,34793,1034,82,187
1953,2027-05-07,Reel,217.0,1.0,19,34,1963.0,94.0,468.0,261.0,24506,42822,71112,1686,351,560
1954,2027-05-08,Story,262.0,17.0,7,14,304.0,13.0,31.0,33.0,24516,8455,10987,351,104,38
1955,2027-05-09,Reel,93.0,,21,19,3418.0,147.0,273.0,232.0,24527,45874,57047,785,162,117
1956,2027-05-10,Reel,177.0,15.0,15,83,1542.0,67.0,357.0,81.0,24537,34890,56479,921,134,238
1957,2027-05-11,Carousel,69.0,1.0,22,0,1546.0,88.0,334.0,244.0,24548,18014,28906,697,164,84
1958,2027-05-12,Story,125.0,7.0,16,14,355.0,14.0,76.0,34.0,24558,5556,7815,113,30,34
1959,2027-05-13,Story,161.0,1.0,12,13,792.0,66.0,136.0,106.0,24569,9187,13900,292,65,45
1960,2027-05-14,Image,23.0,1.0,10,0,700.0,63.0,118.0,44.0,24579,10455,16641,357,105,50
